"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,1,1,166,210,115,95
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,11,9,158,312,158,154
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,15,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,6,5,162,913,138,87
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,2,2,165,1220,164,128
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,3,2,165,1326,166,164
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,8,5,162,261,138,123
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,24,6,161,332,167,165
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,22,8,159,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,5,4,163,1103,156,118
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,6,3,164,1311,166,160
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,7,5,162,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,3,3,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,3,3,164,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,9,9,158,0,0,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,1,1,166,8,8,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,3,3,164,5,5,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,5,5,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,5,5,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,10,10,157,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,8,8,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,17,17,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,4,4,163,22,20,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,4,4,163,9,9,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,6,6,161,9,9,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,23,23,0
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,32,29,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,57,51,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,3,3,164,98,71,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,29,28,1
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,7,7,160,39,36,3
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,89,77,12
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,59,48,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,142,104,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,317,152,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,7,7,160,44,39,5
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,10,10,157,76,64,12
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,13,13,154,169,123,46
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,143,102,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,312,146,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,675,167,1
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,4,4,163,77,68,9
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,12,12,155,148,116,32
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,279,159,120
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,286,142,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,597,165,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1070,167,27
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,140,110,30
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,8,8,159,248,158,90
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,9,8,159,322,167,155
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,3,3,164,411,157,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,2,2,165,893,167,10
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1273,167,117
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,9,9,158,192,136,56
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,299,165,134
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,4,4,163,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,3,3,164,677,167,2
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1157,167,54
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1323,167,154
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,236,150,86
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,2,2,165,326,167,159
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,5,5,162,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,918,167,7
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,3,3,164,1282,167,120
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,6,6,161,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,8,7,160,3,3,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,4,163,3,3,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,8,7,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,15,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,0,0,167,7,7,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,10,9,158,5,5,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,4,163,4,2,2
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,11,9,158,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,4,3,164,12,7,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,32,13,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,28,15,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,5,5,162,14,14,0
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,3,3,164,15,12,3
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,3,3,164,32,27,5
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,31,16,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,40,29,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,4,4,163,130,59,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,17,12,155,24,18,6
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,4,4,163,45,37,8
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,8,7,160,91,68,23
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,65,33,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,0,0,167,156,70,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,315,103,1
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,7,5,162,32,29,3
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,7,7,160,85,63,22
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,7,6,161,160,105,55
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,133,61,0
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,286,97,0
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,693,152,13
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,9,8,159,95,74,21
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,13,8,159,156,107,49
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,6,6,161,279,154,125
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,296,98,5
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,594,142,13
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,1,166,1123,165,83
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,15,9,158,139,93,46
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,256,149,107
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,14,8,159,322,167,155
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,2,2,165,519,136,13
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,931,161,38
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,3,3,164,1299,167,147
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,19,8,159,200,125,75
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,6,5,162,302,163,139
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,10,8,159,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,717,150,19
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1192,166,97
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1328,167,161
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,5,4,163,259,150,109
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,2,2,165,325,165,160
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,16,9,158,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,954,162,48
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,6,6,161,1296,167,140
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,26,4,163,6,5,1
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,20,5,162,0,0,0
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,23,10,157,6,5,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,8,6,161,24,8,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,3,2,165,28,7,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,21,8,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,22,7,160,12,8,4
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,22,7,160,13,10,3
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,22,7,160,9,6,3
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,3,2,165,35,11,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,1,166,21,7,1
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,2,1,166,40,11,2
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,18,6,161,9,6,3
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,23,7,160,18,12,6
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,21,5,162,42,28,14
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,4,2,165,65,17,1
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,2,165,97,28,2
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,144,30,7
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,17,4,163,28,16,12
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,16,4,163,42,29,13
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,22,5,162,98,61,37
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,130,29,6
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,3,2,165,238,46,15
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,5,4,163,493,91,33
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,29,7,160,58,39,19
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,14,7,160,111,69,42
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,16,6,161,213,121,92
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,9,7,160,226,49,11
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,6,3,164,363,76,24
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,6,4,163,768,122,64
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,12,4,163,108,63,45
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,10,4,163,183,104,79
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,13,5,162,289,151,138
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,336,68,25
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,0,0,167,818,131,69
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,1,1,166,1151,157,124
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,7,3,164,172,97,75
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,19,5,162,247,130,117
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,17,6,161,325,165,160
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,3,2,165,596,102,46
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,3,164,1092,157,112
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,3,2,165,1306,167,160
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,32,9,158,203,114,89
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,26,7,160,311,158,153
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,9,4,163,332,166,166
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,824,127,75
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,0,0,167,1195,161,131
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,4,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,20,6,161,290,153,137
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,20,5,162,329,166,163
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,23,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,3,2,165,1056,148,108
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1313,167,161
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,5,3,164,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,4,4,163,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,5,5,162,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,7,7,160,1,1,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,6,6,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,8,8,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,7,7,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,4,4,163,7,7,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,9,8,159,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,4,3,164,7,6,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,17,17,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,21,21,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,11,11,156,12,12,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,11,11,156,8,8,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,9,8,159,21,21,0
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,42,35,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,48,45,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,113,81,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,7,7,160,13,13,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,39,35,4
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,9,9,158,78,71,7
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,62,52,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,117,89,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,307,149,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,31,30,1
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,12,12,155,78,70,8
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,11,11,156,172,127,45
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,143,96,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,283,145,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,681,167,0
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,6,6,161,88,82,6
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,8,8,159,142,115,27
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,268,160,108
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,2,2,165,227,126,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,3,3,164,546,164,1
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1097,167,33
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,3,3,164,147,118,29
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,9,9,158,228,147,81
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,1,1,166,321,167,154
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,441,162,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,886,167,7
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1287,167,124
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,5,5,162,185,140,45
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,11,11,156,296,164,132
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,717,166,1
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1160,167,56
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,5,5,162,247,157,90
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,324,167,157
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,333,167,166
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,920,167,12
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1283,167,120
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,14,12,155,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,11,7,160,0,0,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,4,163,3,3,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,4,4,163,11,10,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,4,4,163,5,5,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,6,6,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,17,13,154,2,1,1
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,5,5,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,12,10,157,7,5,2
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,17,11,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,9,9,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,25,16,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,6,5,162,9,8,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,5,5,162,12,10,2
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,8,6,161,23,20,3
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,2,165,30,21,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,51,29,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,116,55,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,11,7,160,21,19,2
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,6,161,36,31,5
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,8,7,160,84,60,24
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,74,40,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,158,66,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,345,115,2
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,4,4,163,45,36,9
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,9,9,158,93,70,23
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,7,6,161,171,116,55
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,4,3,164,161,66,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,339,113,2
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,717,152,25
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,9,6,161,76,56,20
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,6,5,162,155,106,49
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,6,4,163,277,156,121
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,337,112,2
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,2,2,165,626,139,19
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,4,4,163,1139,166,89
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,6,6,161,158,102,56
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,5,4,163,259,152,107
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,5,5,162,318,165,153
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,489,134,7
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,883,156,35
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1294,167,138
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,4,4,163,199,125,74
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,5,5,162,292,160,132
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,3,2,165,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,711,151,24
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1142,166,86
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1329,167,160
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,14,10,157,234,143,91
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,4,4,163,323,166,157
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,961,162,49
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1301,167,142
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,37,10,157,7,4,3
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,28,9,158,4,3,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,22,8,159,11,7,4
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,36,9,1
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,4,2,165,20,6,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,4,4,163,3,3,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,6,2,165,9,8,1
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,11,4,163,19,11,8
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,27,6,161,11,8,3
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,4,2,165,42,13,0
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,40,9,2
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,4,4,163,30,13,1
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,25,7,160,13,8,5
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,34,13,154,21,17,4
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,17,5,162,45,27,18
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,9,6,161,92,23,4
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,12,7,160,110,24,5
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,164,42,6
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,32,7,160,46,27,19
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,9,4,163,36,25,11
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,38,9,158,105,64,41
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,0,0,167,122,26,5
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,4,4,163,185,46,9
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,2,2,165,436,93,22
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,2,2,165,53,32,21
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,32,11,156,99,59,40
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,9,3,164,199,112,87
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,3,2,165,210,41,13
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,4,2,165,450,86,30
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,8,5,162,751,120,69
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,23,5,162,110,67,43
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,8,6,161,221,122,99
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,20,6,161,276,145,131
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,6,4,163,411,80,26
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,0,0,167,758,120,62
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,7,6,161,1171,155,130
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,21,7,160,147,88,59
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,15,5,162,243,131,112
