"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","n_h0_ha","rej_p","reji_p","rejcor_p","pow_p","powi_p","powcor_p","error_p","fail_p","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","N","J0_JA","cor"
"bonf","bglm",10000,50,0.1,"8","2",0.025,0,"8:2",0.0185,0.0184,0.9816,0.0131,0.0131,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.025,0.5,"8:2",0.0134,0.0116,0.9884,0.0132,0.0127,5e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.025,0.9,"8:2",0.0201,0.0072,0.9928,0.0107,0.0082,0.0025,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.05,0,"8:2",0.0153,0.0153,0.9847,0.0379,0.0376,3e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.05,0.5,"8:2",0.016,0.0133,0.9867,0.0415,0.038,0.0035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.05,0.9,"8:2",0.021,0.0085,0.9915,0.0434,0.0304,0.013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.075,0,"8:2",0.0178,0.0174,0.9826,0.1254,0.1221,0.0033,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.075,0.5,"8:2",0.0158,0.0131,0.9869,0.123,0.1063,0.0167,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.075,0.9,"8:2",0.0133,0.0057,0.9943,0.124,0.083,0.041,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.1,0,"8:2",0.0171,0.0169,0.9831,0.3294,0.3015,0.0279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.1,0.5,"8:2",0.016,0.0137,0.9863,0.322,0.2588,0.0632,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.1,0.9,"8:2",0.0223,0.008,0.992,0.324,0.2031,0.1209,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.125,0,"8:2",0.0173,0.0172,0.9828,0.6937,0.5712,0.1225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.125,0.5,"8:2",0.0173,0.0144,0.9856,0.7,0.5045,0.1955,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.125,0.9,"8:2",0.018,0.0072,0.9928,0.6918,0.4128,0.279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.15,0,"8:2",0.0174,0.0174,0.9826,1.1734,0.8302,0.3432,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.15,0.5,"8:2",0.0179,0.015,0.985,1.1777,0.7537,0.424,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.15,0.9,"8:2",0.0156,0.0069,0.9931,1.1731,0.6574,0.5157,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.175,0,"8:2",0.0157,0.0157,0.9843,1.6161,0.9659,0.6502,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.175,0.5,"8:2",0.0133,0.0116,0.9884,1.6136,0.9201,0.6935,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.175,0.9,"8:2",0.0126,0.005,0.995,1.611,0.8555,0.7555,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.2,0,"8:2",0.0175,0.0173,0.9827,1.8721,0.9957,0.8764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.2,0.5,"8:2",0.0185,0.016,0.984,1.8748,0.9843,0.8905,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.2,0.9,"8:2",0.0126,0.0062,0.9938,1.8733,0.9586,0.9147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.001,0,"2:8",0.0061,0.0061,0.9939,0.0279,0.0276,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.001,0.5,"2:8",0.0066,0.0065,0.9935,0.0312,0.0249,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.001,0.9,"2:8",0.0071,0.0057,0.9943,0.027,0.0107,4e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.025,0,"2:8",0.0087,0.0087,0.9913,0.0992,0.096,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.025,0.5,"2:8",0.0072,0.0069,0.9931,0.1035,0.0712,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.025,0.9,"2:8",0.0064,0.0047,0.9953,0.0958,0.0313,0.0032,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.05,0,"2:8",0.0072,0.0072,0.9928,0.4529,0.3736,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.05,0.5,"2:8",0.0062,0.006,0.994,0.4634,0.245,7e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.05,0.9,"2:8",0.0077,0.0055,0.9945,0.4413,0.1175,0.0158,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.075,0,"2:8",0.0062,0.0062,0.9938,1.4937,0.8098,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.075,0.5,"2:8",0.0065,0.0063,0.9937,1.5068,0.5497,0.0103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.075,0.9,"2:8",0.0062,0.0049,0.9951,1.5339,0.3283,0.0818,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.1,0,"2:8",0.0068,0.0068,0.9932,3.6109,0.9915,0.0014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.1,0.5,"2:8",0.0065,0.006,0.994,3.607,0.8573,0.0791,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.1,0.9,"2:8",0.0072,0.0057,0.9943,3.5706,0.6219,0.2631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.125,0,"2:8",0.007,0.0069,0.9931,6.0266,0.9999,0.1008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.125,0.5,"2:8",0.0071,0.0069,0.9931,6.0675,0.9809,0.3531,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.125,0.9,"2:8",0.0092,0.0067,0.9933,6.0446,0.8776,0.5928,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.15,0,"2:8",0.0066,0.0066,0.9934,7.5247,1,0.6163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.15,0.5,"2:8",0.0093,0.0089,0.9911,7.5115,0.999,0.7412,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.15,0.9,"2:8",0.0085,0.0066,0.9934,7.5118,0.979,0.8748,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.175,0,"2:8",0.0067,0.0067,0.9933,7.9419,1,0.9433,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.175,0.5,"2:8",0.0071,0.0071,0.9929,7.9478,1,0.9603,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.175,0.9,"2:8",0.0073,0.0055,0.9945,7.9479,0.9986,0.9817,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"2","8",0.2,0,"2:8",0.0088,0.0088,0.9912,7.9966,1,0.9966,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bonf","bglm",10000,100,0.1,"2","8",0.2,0.5,"2:8",0.0079,0.0074,0.9926,7.997,1,0.9971,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bonf","bglm",10000,100,0.1,"2","8",0.2,0.9,"2:8",0.0066,0.0055,0.9945,7.9966,1,0.9988,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.001,0,"8:2",0.0328,0.0321,0.9679,0.0089,0.0089,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.001,0.5,"8:2",0.0259,0.022,0.978,0.0073,0.0072,1e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.001,0.9,"8:2",0.0288,0.0102,0.9898,0.007,0.0054,0.0016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.025,0,"8:2",0.0295,0.0287,0.9713,0.0244,0.0242,2e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.025,0.5,"8:2",0.0267,0.0231,0.9769,0.0267,0.0251,0.0016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.025,0.9,"8:2",0.0339,0.0114,0.9886,0.0264,0.0188,0.0076,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.05,0,"8:2",0.0316,0.0311,0.9689,0.1142,0.1107,0.0035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.05,0.5,"8:2",0.029,0.0235,0.9765,0.1092,0.0958,0.0134,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.05,0.9,"8:2",0.0307,0.0108,0.9892,0.1165,0.0794,0.0371,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.075,0,"8:2",0.0302,0.03,0.97,0.3666,0.3312,0.0354,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.075,0.5,"8:2",0.0303,0.0247,0.9753,0.3807,0.2967,0.084,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.075,0.9,"8:2",0.0304,0.0113,0.9887,0.3698,0.2323,0.1375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.1,0,"8:2",0.0267,0.0266,0.9734,0.8936,0.6901,0.2035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.1,0.5,"8:2",0.0256,0.0212,0.9788,0.8976,0.6119,0.2857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.1,0.9,"8:2",0.0215,0.0087,0.9913,0.8965,0.5186,0.3779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.125,0,"8:2",0.0302,0.03,0.97,1.5068,0.938,0.5688,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.125,0.5,"8:2",0.0305,0.0251,0.9749,1.5021,0.8795,0.6226,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.125,0.9,"8:2",0.0279,0.0102,0.9898,1.5,0.805,0.695,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.15,0,"8:2",0.0294,0.0291,0.9709,1.8816,0.9966,0.885,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.15,0.5,"8:2",0.0279,0.0237,0.9763,1.879,0.9838,0.8952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.15,0.9,"8:2",0.0268,0.0114,0.9886,1.8835,0.9633,0.9202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.175,0,"8:2",0.0304,0.0299,0.9701,1.9873,1,0.9873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.175,0.5,"8:2",0.031,0.0246,0.9754,1.9858,0.999,0.9868,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.175,0.9,"8:2",0.029,0.0099,0.9901,1.9878,0.9972,0.9906,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,100,0.1,"8","2",0.2,0,"8:2",0.0298,0.0296,0.9704,1.9989,1,0.9989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bonf","bglm",10000,100,0.1,"8","2",0.2,0.5,"8:2",0.0287,0.0236,0.9764,1.9998,1,0.9998,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bonf","bglm",10000,100,0.1,"8","2",0.2,0.9,"8:2",0.0268,0.0117,0.9883,1.9991,0.9998,0.9993,0,0,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.001,0,"2:8",0.0022,0.0022,0.9978,0.0099,0.0099,0,NA,NA,0,0,22,22,9978,99,99,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.001,0.5,"2:8",0.0036,0.0035,0.9965,0.0106,0.0093,0,NA,NA,0,0,36,35,9965,106,93,0,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.001,0.9,"2:8",0.0085,0.0059,0.9941,0.0269,0.0093,2e-04,NA,NA,0,0,85,59,9941,269,93,2,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.025,0,"2:8",0.0017,0.0017,0.9983,0.0223,0.0223,0,NA,NA,0,0,17,17,9983,223,223,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.025,0.5,"2:8",0.0037,0.0034,0.9966,0.0288,0.0219,0,NA,NA,0,0,37,34,9966,288,219,0,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.025,0.9,"2:8",0.0091,0.0069,0.9931,0.0692,0.0212,0.0017,NA,NA,0,0,91,69,9931,692,212,17,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.05,0,"2:8",0.0021,0.0021,0.9979,0.0569,0.0557,0,NA,NA,0,0,21,21,9979,569,557,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.05,0.5,"2:8",0.0021,0.0021,0.9979,0.0829,0.0579,0,NA,NA,0,0,21,21,9979,829,579,0,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.05,0.9,"2:8",0.0063,0.0046,0.9954,0.1688,0.0475,0.0056,NA,NA,0,0,63,46,9954,1688,475,56,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.075,0,"2:8",0.0017,0.0017,0.9983,0.1679,0.1569,0,NA,NA,0,0,17,17,9983,1679,1569,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.075,0.5,"2:8",0.0039,0.0038,0.9962,0.1938,0.1215,0,NA,NA,0,0,39,38,9962,1938,1215,0,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.075,0.9,"2:8",0.0075,0.0057,0.9943,0.3708,0.096,0.0135,NA,NA,0,0,75,57,9943,3708,960,135,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.1,0,"2:8",0.0029,0.0029,0.9971,0.4148,0.3487,0,NA,NA,0,0,29,29,9971,4148,3487,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.1,0.5,"2:8",0.0023,0.0023,0.9977,0.4948,0.2516,4e-04,NA,NA,0,0,23,23,9977,4948,2516,4,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.1,0.9,"2:8",0.008,0.0059,0.9941,0.7774,0.1818,0.0342,NA,NA,0,0,80,59,9941,7774,1818,342,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.125,0,"2:8",0.0025,0.0025,0.9975,0.9454,0.6346,0,NA,NA,0,0,25,25,9975,9454,6346,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.125,0.5,"2:8",0.0034,0.0034,0.9966,1.0152,0.4272,0.003,NA,NA,0,0,34,34,9966,10152,4272,30,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.125,0.9,"2:8",0.007,0.0052,0.9948,1.5794,0.3308,0.0868,NA,NA,0,0,70,52,9948,15794,3308,868,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.15,0,"2:8",0.0023,0.0023,0.9977,1.8328,0.8727,0,NA,NA,0,0,23,23,9977,18328,8727,0,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.15,0.5,"2:8",0.0023,0.0023,0.9977,1.9021,0.6301,0.0151,NA,NA,0,0,23,23,9977,19021,6301,151,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.15,0.9,"2:8",0.0086,0.0062,0.9938,2.7331,0.4996,0.1866,NA,NA,0,0,86,62,9938,27331,4996,1866,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.175,0,"2:8",0.0025,0.0025,0.9975,3.097,0.9796,2e-04,NA,NA,0,0,25,25,9975,30970,9796,2,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.175,0.5,"2:8",0.0016,0.0015,0.9985,3.2026,0.8112,0.0596,NA,NA,0,0,16,15,9985,32026,8112,596,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.175,0.9,"2:8",0.0069,0.0053,0.9947,4.1509,0.6833,0.3324,NA,NA,0,0,69,53,9947,41509,6833,3324,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"2","8",0.2,0,"2:8",0.0018,0.0018,0.9982,4.662,0.9991,0.0123,NA,NA,0,0,18,18,9982,46620,9991,123,100,"2:8",0
"mmm","bglm",10000,25,0.1,"2","8",0.2,0.5,"2:8",0.0034,0.0033,0.9967,4.6621,0.926,0.1583,NA,NA,0,0,34,33,9967,46621,9260,1583,100,"2:8",0.5
"mmm","bglm",10000,25,0.1,"2","8",0.2,0.9,"2:8",0.0081,0.0056,0.9944,5.5821,0.8337,0.518,NA,NA,0,0,81,56,9944,55821,8337,5180,100,"2:8",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.001,0,"8:2",0.0083,0.0083,0.9917,0.0018,0.0018,0,NA,NA,0,0,83,83,9917,18,18,0,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.001,0.5,"8:2",0.0094,0.0083,0.9917,0.0034,0.0033,1e-04,NA,NA,0,0,94,83,9917,34,33,1,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.001,0.9,"8:2",0.0348,0.0125,0.9875,0.0102,0.0073,0.0029,NA,NA,0,0,348,125,9875,102,73,29,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.025,0,"8:2",0.0095,0.0094,0.9906,0.006,0.006,0,NA,NA,0,0,95,94,9906,60,60,0,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.025,0.5,"8:2",0.0088,0.0076,0.9924,0.005,0.0046,4e-04,NA,NA,0,0,88,76,9924,50,46,4,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.025,0.9,"8:2",0.0376,0.0123,0.9877,0.0183,0.0133,0.005,NA,NA,0,0,376,123,9877,183,133,50,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.05,0,"8:2",0.0091,0.0091,0.9909,0.0155,0.0155,0,NA,NA,0,0,91,91,9909,155,155,0,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.05,0.5,"8:2",0.0082,0.0066,0.9934,0.0205,0.0189,0.0016,NA,NA,0,0,82,66,9934,205,189,16,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.05,0.9,"8:2",0.0344,0.011,0.989,0.0439,0.0306,0.0133,NA,NA,0,0,344,110,9890,439,306,133,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.075,0,"8:2",0.0073,0.0073,0.9927,0.0437,0.0432,5e-04,NA,NA,0,0,73,73,9927,437,432,5,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.075,0.5,"8:2",0.0119,0.0093,0.9907,0.0494,0.0448,0.0046,NA,NA,0,0,119,93,9907,494,448,46,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.075,0.9,"8:2",0.0295,0.0097,0.9903,0.095,0.0635,0.0315,NA,NA,0,0,295,97,9903,950,635,315,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.1,0,"8:2",0.0079,0.0079,0.9921,0.1064,0.103,0.0034,NA,NA,0,0,79,79,9921,1064,1030,34,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.1,0.5,"8:2",0.01,0.0085,0.9915,0.1199,0.1052,0.0147,NA,NA,0,0,100,85,9915,1199,1052,147,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.1,0.9,"8:2",0.0392,0.0115,0.9885,0.2126,0.1366,0.076,NA,NA,0,0,392,115,9885,2126,1366,760,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.125,0,"8:2",0.0078,0.0077,0.9923,0.2286,0.2171,0.0115,NA,NA,0,0,78,77,9923,2286,2171,115,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.125,0.5,"8:2",0.0117,0.0099,0.9901,0.2579,0.2128,0.0451,NA,NA,0,0,117,99,9901,2579,2128,451,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.125,0.9,"8:2",0.0357,0.0114,0.9886,0.398,0.2481,0.1499,NA,NA,0,0,357,114,9886,3980,2481,1499,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.15,0,"8:2",0.008,0.008,0.992,0.4577,0.4051,0.0526,NA,NA,0,0,80,80,9920,4577,4051,526,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.15,0.5,"8:2",0.0114,0.0087,0.9913,0.4922,0.375,0.1172,NA,NA,0,0,114,87,9913,4922,3750,1172,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.15,0.9,"8:2",0.0413,0.0123,0.9877,0.6945,0.4107,0.2838,NA,NA,0,0,413,123,9877,6945,4107,2838,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.175,0,"8:2",0.0074,0.0074,0.9926,0.7766,0.6236,0.153,NA,NA,0,0,74,74,9926,7766,6236,1530,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.175,0.5,"8:2",0.0096,0.0084,0.9916,0.816,0.5657,0.2503,NA,NA,0,0,96,84,9916,8160,5657,2503,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.175,0.9,"8:2",0.0337,0.0122,0.9878,1.0399,0.5888,0.4511,NA,NA,0,0,337,122,9878,10399,5888,4511,100,"8:2",0.9
"mmm","bglm",10000,25,0.1,"8","2",0.2,0,"8:2",0.0082,0.0081,0.9919,1.1601,0.8257,0.3344,NA,NA,0,0,82,81,9919,11601,8257,3344,100,"8:2",0
"mmm","bglm",10000,25,0.1,"8","2",0.2,0.5,"8:2",0.0111,0.0094,0.9906,1.1999,0.761,0.4389,NA,NA,0,0,111,94,9906,11999,7610,4389,100,"8:2",0.5
"mmm","bglm",10000,25,0.1,"8","2",0.2,0.9,"8:2",0.0312,0.0097,0.9903,1.4173,0.7681,0.6492,NA,NA,0,0,312,97,9903,14173,7681,6492,100,"8:2",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.001,0,"2:8",0.0045,0.0045,0.9955,0.0205,0.0203,0,NA,NA,0,0,45,45,9955,205,203,0,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.001,0.5,"2:8",0.0065,0.006,0.994,0.0244,0.0192,0,NA,NA,0,0,65,60,9940,244,192,0,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.001,0.9,"2:8",0.0108,0.0086,0.9914,0.0601,0.0206,0.0015,NA,NA,0,0,108,86,9914,601,206,15,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.025,0,"2:8",0.0046,0.0046,0.9954,0.0495,0.0482,0,NA,NA,0,0,46,46,9954,495,482,0,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.025,0.5,"2:8",0.0062,0.0059,0.9941,0.061,0.0442,0,NA,NA,0,0,62,59,9941,610,442,0,200,"2:8",0.5
