"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"7456","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,4,4,0
"7457","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,0,0,167,13,13,0
"7458","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,5,5,162,6,6,0
"7459","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,15,14,153,6,6,0
"7460","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"7461","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,4,4,163,5,5,0
"7462","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,4,4,163,14,13,0
"7463","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,14,13,0
"7464","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,32,30,0
"7465","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,8,8,159,12,12,0
"7466","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,4,4,163,12,12,0
"7467","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,9,9,158,18,17,1
"7468","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,26,22,0
"7469","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,61,48,0
"7470","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,101,77,0
"7471","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,13,13,0
"7472","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,40,38,2
"7473","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,7,7,160,79,70,9
"7474","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,3,3,164,70,62,0
"7475","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,123,84,0
"7476","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,314,150,0
"7477","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,41,36,5
"7478","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,2,2,165,71,62,9
"7479","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,8,8,159,172,129,43
"7480","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,142,98,0
"7481","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,296,142,0
"7482","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,669,166,3
"7483","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,7,7,160,73,65,8
"7484","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,9,9,158,151,117,34
"7485","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,4,4,163,273,161,112
"7486","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,266,145,0
"7487","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,560,164,0
"7488","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,4,4,163,1082,167,26
"7489","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,1,1,166,128,109,19
"7490","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,7,7,160,244,154,90
"7491","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,5,4,163,320,167,153
"7492","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,455,164,0
"7493","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,920,167,9
"7494","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1281,167,117
"7495","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,197,146,51
"7496","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,295,167,128
"7497","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,333,167,166
"7498","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,688,167,3
"7499","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1156,167,53
"7500","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1330,167,161
"7501","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,242,155,87
"7502","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,5,5,162,320,167,153
"7503","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,334,167,167
"7504","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,3,3,164,909,167,8
"7505","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1284,167,119
"7506","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1335,167,166
"7507","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,13,6,161,3,3,0
"7508","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,12,9,158,2,2,0
"7509","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,19,14,153,4,3,1
"7510","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,0,0,167,13,10,0
"7511","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,19,15,0
"7512","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,7,6,0
"7513","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,11,8,159,3,2,1
"7514","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,7,6,161,9,8,1
"7515","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,3,3,164,9,8,1
"7516","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,0,0,167,13,13,0
"7517","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,5,5,162,15,11,0
"7518","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,1,1,166,30,17,0
"7519","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,13,7,160,8,7,1
"7520","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,17,10,157,15,13,2
"7521","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,7,7,160,31,29,2
"7522","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,0,0,167,49,30,0
"7523","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,38,21,0
"7524","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,92,54,0
"7525","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,7,7,160,30,26,4
"7526","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,12,8,159,35,32,3
"7527","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,12,7,160,85,69,16
"7528","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,45,33,0
"7529","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,163,72,0
"7530","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,0,0,167,358,113,6
"7531","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,7,6,161,47,39,8
"7532","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,5,3,164,83,65,18
"7533","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,6,6,161,180,119,61
"7534","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,154,67,1
"7535","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,5,4,163,338,115,1
"7536","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,3,3,164,695,153,24
"7537","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,10,5,162,69,56,13
"7538","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,6,3,164,181,113,68
"7539","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,8,5,162,274,153,121
"7540","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,258,87,4
"7541","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,2,2,165,613,148,9
"7542","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,5,4,163,1107,164,88
"7543","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,14,10,157,121,88,33
"7544","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,252,148,104
"7545","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,9,8,159,318,163,155
"7546","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,1,1,166,450,126,6
"7547","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,906,160,41
"7548","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,3,2,165,1294,167,143
"7549","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,8,8,159,187,122,65
"7550","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,3,3,164,296,161,135
"7551","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,8,8,159,334,167,167
"7552","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,700,153,19
"7553","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1154,167,90
"7554","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1331,167,162
"7555","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,1,1,166,242,145,97
"7556","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,7,7,160,330,167,163
"7557","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,12,9,158,334,167,167
"7558","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,970,166,47
"7559","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,3,3,164,1300,167,144
"7560","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,0,0,167,1336,167,167
"7561","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,30,6,161,8,5,3
"7562","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,27,8,159,5,3,2
"7563","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,9,7,160,1,1,0
"7564","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,8,6,161,20,8,0
"7565","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,5,3,164,24,6,1
"7566","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,5,3,164,19,6,0
"7567","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,30,8,159,11,7,4
"7568","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,19,5,162,13,10,3
"7569","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,37,8,159,11,8,3
"7570","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,3,3,164,18,7,0
"7571","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,1,1,166,36,10,1
"7572","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,2,2,165,58,14,3
"7573","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,11,4,163,8,6,2
"7574","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,13,3,164,18,12,6
"7575","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,11,6,161,35,23,12
"7576","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,60,15,2
"7577","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,2,165,84,20,4
"7578","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,0,0,167,137,32,7
"7579","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,21,5,162,29,20,9
"7580","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,9,5,162,48,30,18
"7581","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,7,4,163,99,59,40
"7582","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,2,2,165,114,25,4
"7583","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,5,3,164,165,45,5
"7584","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,0,0,167,362,70,23
"7585","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,22,6,161,53,32,21
"7586","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,5,2,165,111,67,44
"7587","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,14,4,163,220,122,98
"7588","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,3,3,164,252,47,18
"7589","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,488,83,37
"7590","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,826,128,70
"7591","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,19,6,161,86,51,35
"7592","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,8,3,164,177,99,78
"7593","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,16,5,162,300,154,146
"7594","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,347,66,19
"7595","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,2,165,738,118,61
"7596","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,1,1,166,1169,159,122
"7597","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,34,7,160,160,91,69
"7598","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,12,4,163,284,152,132
"7599","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,24,5,162,322,163,159
"7600","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,609,106,47
"7601","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,3,164,1018,148,97
"7602","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,4,2,165,1308,166,157
"7603","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,32,7,160,209,120,89
"7604","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,20,7,160,307,159,148
"7605","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,23,8,159,334,167,167
"7606","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,894,134,83
"7607","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,3,2,165,1218,163,141
"7608","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,2,1,166,1335,167,166
"7609","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,10,5,162,263,139,124
"7610","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,14,5,162,330,166,164
"7611","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,19,4,163,334,167,167
"7612","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,6,5,162,1017,147,98
"7613","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1302,166,158
"7614","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"7615","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,2,2,165,1,1,0
"7616","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,6,6,161,2,2,0
"7617","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,6,6,0
"7618","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,2,2,165,7,7,0
"7619","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,9,9,0
"7620","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,8,8,0
"7621","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,6,6,161,3,3,0
"7622","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,11,11,156,1,1,0
"7623","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,7,7,160,3,3,0
"7624","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,9,9,0
"7625","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,14,13,0
"7626","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,25,24,0
"7627","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,5,5,162,5,5,0
"7628","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,11,10,157,11,10,1
"7629","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,7,7,160,19,18,1
"7630","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,26,25,0
"7631","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,43,36,0
"7632","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,96,82,0
"7633","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,17,17,0
"7634","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,38,36,2
"7635","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,83,73,10
"7636","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,60,52,0
"7637","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,4,4,163,130,92,0
"7638","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,310,141,0
"7639","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,26,25,1
"7640","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,80,72,8
"7641","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,4,4,163,175,129,46
"7642","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,3,3,164,131,96,0
"7643","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,296,145,0
"7644","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,662,167,0
"7645","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,9,8,159,64,58,6
"7646","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,7,7,160,156,119,37
"7647","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,11,11,156,269,161,108
"7648","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,3,3,164,276,138,0
"7649","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,5,5,162,591,166,1
"7650","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1068,167,25
"7651","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,8,8,159,129,98,31
"7652","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,4,4,163,238,156,82
"7653","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,8,8,159,324,167,157
"7654","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,467,158,0
"7655","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,906,167,8
"7656","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1275,167,115
"7657","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,187,129,58
"7658","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,297,165,132
"7659","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,333,167,166
"7660","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,676,166,0
"7661","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1146,167,43
"7662","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1331,167,162
"7663","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,4,4,163,230,153,77
"7664","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,320,167,153
"7665","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,334,167,167
"7666","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,904,167,4
"7667","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1296,167,130
"7668","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1336,167,167
"7669","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,15,13,154,2,2,0
"7670","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,12,10,157,1,1,0
"7671","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,11,10,157,3,3,0
"7672","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,3,3,164,9,7,0
"7673","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,11,7,0
"7674","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,14,11,0
"7675","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,8,7,160,6,5,1
"7676","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,4,4,0
"7677","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,10,8,159,4,3,1
"7678","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,17,12,0
"7679","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,11,10,0
"7680","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,0,0,167,22,16,0
"7681","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,8,8,159,8,8,0
"7682","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,11,9,158,18,16,2
"7683","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,7,7,160,19,15,4
"7684","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,31,22,0
"7685","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,80,39,0
"7686","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,4,4,163,107,55,0
"7687","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,9,9,158,19,17,2
"7688","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,5,162,46,37,9
"7689","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,87,64,23
"7690","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,48,26,0
"7691","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,147,66,1
"7692","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,372,112,3
"7693","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,3,3,164,43,37,6
"7694","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,11,9,158,87,72,15
"7695","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,5,5,162,187,120,67
"7696","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,164,70,1
"7697","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,378,119,5
"7698","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,719,154,14
"7699","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,12,12,155,79,64,15
"7700","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,6,6,161,168,110,58
"7701","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,5,5,162,283,160,123
"7702","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,282,100,1
"7703","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,4,4,163,591,146,8
"7704","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1113,166,89
"7705","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,10,9,158,122,85,37
"7706","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,231,134,97
"7707","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,8,6,161,322,166,156
"7708","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,486,135,5
"7709","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,946,165,48
"7710","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1290,167,138
"7711","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,3,3,164,202,126,76
"7712","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,5,3,164,290,160,130
"7713","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,1,1,166,333,167,166
"7714","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,712,148,21
"7715","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1152,165,100
"7716","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1335,167,166
"7717","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,6,5,162,245,145,100
"7718","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,8,6,161,323,165,158
"7719","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,6,6,161,334,167,167
"7720","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,967,163,51
"7721","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1300,167,147
"7722","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"7723","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,22,8,159,5,3,2
"7724","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,11,5,162,6,4,2
"7725","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,21,6,161,5,4,1
"7726","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,18,6,1
"7727","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,21,6,1
"7728","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,2,1,166,2,2,0
"7729","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,3,3,164,13,8,5
"7730","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,21,8,159,13,8,5
"7731","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,8,4,163,8,6,2
"7732","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,7,5,162,30,10,0
"7733","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,3,3,164,59,15,3
"7734","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,1,1,166,36,13,1
"7735","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,31,8,159,10,6,4
"7736","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,14,11,156,17,13,4
"7737","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,1,1,166,45,28,17
"7738","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,1,1,166,43,11,2
"7739","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,3,3,164,75,23,0
"7740","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,181,39,10
"7741","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,21,7,160,26,15,11
"7742","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,20,9,158,75,46,29
"7743","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,15,6,161,96,60,36
"7744","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,120,28,5
"7745","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,10,5,162,193,50,9
"7746","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,367,72,28
"7747","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,14,6,161,55,34,21
"7748","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,9,6,161,102,65,37
"7749","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,14,5,162,211,115,96
"7750","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,5,3,164,198,45,11
"7751","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,1,1,166,410,83,29
"7752","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,760,127,62
"7753","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,19,4,163,83,51,32
"7754","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,27,9,158,188,105,83
"7755","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,8,7,160,287,146,141
